ID,ISO_DateTime_UTC,Vessel,Latitude,Longitude,Cruise_type,Cruise_num,Cast,Cast_type,Bottle_number,QF_Niskin_GoFlo,Depth,QF_depth,p1,QF_p1,p2,QF_p2,p3,QF_p3,p4,QF_p4,p5,QF_p5,p6,QF_p6,p7,QF_p7,p8,QF_p8,p9,QF_p9,p10,QF_p10,p11,QF_p11,p12,QF_p12,p13,QF_p13,p14,QF_p14,p15,QF_p15,p16_Chl,QF_p16_Chl,p17_Phae,QF_p17_Phae,p18,QF_p18,p19,QF_p19,p20,QF_p20,p21,QF_p21,yyyymmdd,decy,time
1035201708,2018-10-21T14:54Z,R/V Atlantic Explorer,31.677,-64.104,BATS Core,10352,17,CTD casts,8,2,37.0,2,5,2,,9,5,2,3,2,5,2,4,2,13,2,2,2,6,2,1,2,2,2,,9,6,2,37,2,3,2,0.039,2,0.010,2,1,2,15,2,,9,,9,20181021,2018.80444,1454
1035201710,2018-10-21T14:54Z,R/V Atlantic Explorer,31.677,-64.104,BATS Core,10352,17,CTD casts,10,2,57.6,2,6,2,,9,8,2,2,2,6,2,4,2,20,2,2,2,6,2,1,2,1,2,,9,8,2,65,2,6,2,0.059,2,0.010,2,0,2,26,2,,9,,9,20181021,2018.80444,1454
1035201711,2018-10-21T14:54Z,R/V Atlantic Explorer,31.677,-64.104,BATS Core,10352,17,CTD casts,11,2,77.3,2,11,2,,9,11,2,5,2,14,2,5,2,36,2,1,2,8,2,2,2,3,2,,9,17,2,105,2,12,2,0.098,2,0.029,2,1,2,43,2,,9,,9,20181021,2018.80444,1454
1035201714,2018-10-21T14:54Z,R/V Atlantic Explorer,31.677,-64.104,BATS Core,10352,17,CTD casts,14,2,97.7,2,16,2,,9,14,2,2,2,18,2,6,2,46,2,5,2,8,2,0,2,2,2,,9,26,2,170,2,22,2,0.146,2,0.049,2,1,2,44,2,,9,,9,20181021,2018.80444,1454
1035201716,2018-10-21T14:54Z,R/V Atlantic Explorer,31.677,-64.104,BATS Core,10352,17,CTD casts,16,2,118.4,2,26,2,,9,14,2,5,2,25,2,6,2,52,2,4,2,6,2,0,2,2,2,,9,73,2,192,2,29,2,0.176,2,0.098,2,2,2,36,2,,9,,9,20181021,2018.80444,1454
1035201718,2018-10-21T14:54Z,R/V Atlantic Explorer,31.677,-64.104,BATS Core,10352,17,CTD casts,18,2,138.3,2,29,2,,9,14,2,4,2,29,2,7,2,48,2,4,2,6,2,3,2,2,2,,9,102,2,164,2,33,2,0.088,2,0.127,2,1,2,27,2,,9,,9,20181021,2018.80444,1454
1035201719,2018-10-21T14:54Z,R/V Atlantic Explorer,31.677,-64.104,BATS Core,10352,17,CTD casts,19,2,159.4,2,15,2,,9,8,2,3,2,21,2,4,2,36,2,2,2,6,2,0,2,2,2,,9,62,2,86,2,20,2,0.068,2,0.088,2,0,2,10,2,,9,,9,20181021,2018.80444,1454
1035201722,2018-10-21T14:54Z,R/V Atlantic Explorer,31.677,-64.104,BATS Core,10352,17,CTD casts,22,2,197.9,2,7,2,,9,4,2,0,2,11,2,2,2,18,2,0,2,2,2,0,2,1,2,,9,22,2,33,2,8,2,0.029,2,0.039,2,0,2,3,2,,9,,9,20181021,2018.80444,1454
1035201724,2018-10-21T14:54Z,R/V Atlantic Explorer,31.677,-64.104,BATS Core,10352,17,CTD casts,24,2,249.2,2,1,2,,9,0,2,0,2,2,2,0,2,2,2,0,2,0,2,0,2,0,2,,9,0,2,4,2,1,2,0.000,2,0.010,2,0,2,0,2,,9,,9,20181021,2018.80444,1454
1035301202,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,2,2,2.2,2,7,2,,9,6,2,2,2,6,2,4,2,14,2,1,2,9,2,1,2,2,2,,9,5,2,61,2,9,2,0.059,2,0.010,2,1,2,36,2,,9,,9,20181107,2018.85115,1604
1035301204,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,4,2,7.3,2,5,2,,9,4,2,1,2,5,2,3,2,13,2,1,2,7,2,1,2,2,2,,9,5,2,50,2,6,2,0.039,2,0.010,2,1,2,28,2,,9,,9,20181107,2018.85115,1604
1035301206,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,6,2,19.0,2,6,2,,9,7,2,1,2,6,2,4,2,18,2,0,2,7,2,1,2,2,2,,9,6,2,66,2,8,2,0.068,2,0.010,2,1,2,32,2,,9,,9,20181107,2018.85115,1604
1035301208,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,8,2,37.9,2,4,2,,9,6,2,1,2,5,2,4,2,15,2,1,2,4,2,1,2,1,2,,9,6,2,46,2,5,2,0.039,2,0.010,2,1,2,20,2,,9,,9,20181107,2018.85115,1604
1035301210,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,10,2,58.2,2,39,2,,9,43,2,3,2,46,2,16,2,91,2,4,2,14,2,2,2,5,2,,9,53,2,297,2,26,2,0.234,2,0.088,2,0,2,70,2,,9,,9,20181107,2018.85115,1604
1035301212,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,12,2,78.0,2,36,2,,9,42,2,2,2,41,2,10,2,91,2,5,2,11,2,2,2,5,2,,9,71,2,308,2,37,2,0.302,2,0.059,2,1,2,64,2,,9,,9,20181107,2018.85115,1604
1035301214,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,14,2,97.9,2,19,2,,9,10,2,2,2,23,2,5,2,46,2,2,2,5,2,0,2,2,2,,9,21,2,62,2,10,2,0.059,2,0.049,2,1,2,5,2,,9,,9,20181107,2018.85115,1604
1035301216,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,16,2,116.8,2,11,2,,9,5,2,2,2,17,2,5,2,21,2,0,2,4,2,1,2,1,2,,9,37,2,51,2,14,2,0.039,2,0.058,2,1,2,7,2,,9,,9,20181107,2018.85115,1604
1035301218,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,18,2,137.8,2,9,2,,9,5,2,0,2,18,2,4,2,20,2,2,2,2,2,1,2,1,2,,9,39,2,54,2,12,2,0.039,2,0.058,2,0,2,7,2,,9,,9,20181107,2018.85115,1604
1035301220,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,20,2,157.6,2,2,2,,9,1,2,0,2,2,2,1,2,5,2,0,2,0,2,0,2,0,2,,9,3,2,7,2,1,2,0.010,2,0.010,2,0,2,0,2,,9,,9,20181107,2018.85115,1604
1035301222,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,22,2,198.8,2,5,2,,9,1,2,0,2,3,2,1,2,2,2,0,2,0,2,0,2,0,2,,9,0,2,4,2,0,2,0.000,2,0.000,2,0,2,0,2,,9,,9,20181107,2018.85115,1604
1035301224,2018-11-07T16:04Z,R/V Atlantic Explorer,31.631,-64.223,BATS Core,10353,12,CTD casts,24,2,247.1,2,0,2,,9,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,,9,0,2,0,2,0,2,0.000,2,0.000,2,0,2,0,2,,9,,9,20181107,2018.85115,1604
1035401602,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,2,2,2.6,2,6,2,,9,7,2,3,2,12,2,5,2,20,2,2,2,8,2,3,2,3,2,,9,10,2,80,2,11,2,0.068,2,0.019,2,1,2,44,2,,9,,9,20181215,2018.95537,1700
1035401604,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,4,2,10.2,2,10,2,,9,8,2,3,2,13,2,6,2,20,2,2,2,8,2,2,2,3,2,,9,10,2,91,2,10,2,0.078,2,0.029,2,1,2,40,2,,9,,9,20181215,2018.95537,1700
1035401606,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,6,2,20.1,2,7,2,,9,7,2,1,2,12,2,5,2,20,2,1,2,8,2,1,2,2,2,,9,11,2,84,2,11,2,0.068,2,0.019,2,1,2,41,2,,9,,9,20181215,2018.95537,1700
1035401608,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,8,2,39.6,2,12,2,,9,11,2,2,2,17,2,6,2,28,2,2,2,8,2,1,2,3,2,,9,15,2,116,2,15,2,0.097,2,0.039,2,1,2,46,2,,9,,9,20181215,2018.95537,1700
1035401610,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,10,2,60.0,2,16,2,,9,11,2,3,2,21,2,7,2,38,2,3,2,8,2,2,2,3,2,,9,17,2,135,2,15,2,0.117,2,0.039,2,1,2,43,2,,9,,9,20181215,2018.95537,1700
1035401611,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,11,2,80.7,2,15,2,,9,7,2,3,2,25,2,6,2,39,2,4,2,6,2,0,2,4,2,,9,24,2,108,2,17,2,0.107,2,0.039,2,0,2,33,2,,9,,9,20181215,2018.95537,1700
1035401614,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,14,2,98.8,2,15,2,,9,12,2,3,2,27,2,5,2,42,2,2,2,6,2,1,2,3,2,,9,24,2,142,2,20,2,0.127,2,0.058,2,1,2,30,2,,9,,9,20181215,2018.95537,1700
1035401616,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,16,2,119.5,2,22,2,,9,10,2,0,2,26,2,6,2,38,2,2,2,3,2,1,2,2,2,,9,74,2,115,2,23,2,0.078,2,0.107,2,1,2,16,2,,9,,9,20181215,2018.95537,1700
1035401618,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,18,2,140.4,2,13,2,,9,10,2,3,2,16,2,3,2,27,2,1,2,2,2,0,2,1,2,,9,36,2,50,2,13,2,0.039,2,0.049,2,0,2,5,2,,9,,9,20181215,2018.95537,1700
1035401620,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,20,2,159.8,2,3,2,,9,3,2,2,2,8,2,2,2,15,2,0,2,2,2,0,2,1,2,,9,14,2,22,2,1,2,0.019,2,0.029,2,0,2,2,2,,9,,9,20181215,2018.95537,1700
1035401622,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,22,2,201.4,2,1,2,,9,1,2,0,2,3,2,1,2,3,2,0,2,0,2,0,2,0,2,,9,0,2,4,2,1,2,0.000,2,0.010,2,0,2,0,2,,9,,9,20181215,2018.95537,1700
1035401624,2018-12-15T17:00Z,R/V Atlantic Explorer,31.686,-64.190,BATS Core,10354,16,CTD casts,24,2,250.1,2,0,2,,9,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,,9,0,2,0,2,0,2,0.000,2,0.000,2,0,2,0,2,,9,,9,20181215,2018.95537,1700
1035501302,2019-01-12T17:10Z,R/V Atlantic Explorer,31.651,-64.236,BATS Core,10355,13,CTD casts,2,2,3.5,2,18,2,,9,25,2,3,2,26,2,8,2,67,2,3,2,19,2,8,2,5,2,,9,20,2,200,2,17,2,0.283,2,0.000,2,1,2,43,2,,9,,9,20190112,2019.03210,1710
1035501304,2019-01-12T17:10Z,R/V Atlantic Explorer,31.651,-64.236,BATS Core,10355,13,CTD casts,4,2,9.9,2,22,2,,9,27,2,3,2,30,2,8,2,72,2,2,2,19,2,8,2,5,2,,9,23,2,206,2,18,2,0.224,2,0.039,2,1,2,41,2,,9,,9,20190112,2019.03210,1710
1035501306,2019-01-12T17:10Z,R/V Atlantic Explorer,31.651,-64.236,BATS Core,10355,13,CTD casts,6,2,19.7,2,24,2,,9,32,2,4,2,32,2,8,2,80,2,2,2,16,2,9,2,6,2,,9,33,2,230,2,19,2,0.234,2,0.049,2,1,2,44,2,,9,,9,20190112,2019.03210,1710
1035501308,2019-01-12T17:10Z,R/V Atlantic Explorer,31.651,-64.236,BATS Core,10355,13,CTD casts,8,2,39.8,2,21,2,,9,18,2,2,2,20,2,5,2,48,2,1,2,6,2,4,2,2,2,,9,16,2,123,2,10,2,0.263,2,0.058,2,1,2,19,2,,9,,9,20190112,2019.03210,1710
1035501310,2019-01-12T17:10Z,R/V Atlantic Explorer,31.651,-64.236,BATS Core,10355,13,CTD casts,10,2,61.2,2,66,2,,9,65,2,6,2,74,2,19,2,179,2,4,2,21,2,16,2,6,2,,9,64,2,500,2,40,2,0.360,2,0.000,2,1,2,73,2,,9,,9,20190112,2019.03210,1710
1035501312,2019-01-12T17:10Z,R/V Atlantic Explorer,31.651,-64.236,BATS Core,10355,13,CTD casts,12,2,80.3,2,27,2,,9,30,2,3,2,40,2,11,2,93,2,3,2,10,2,9,2,4,2,,9,37,2,253,2,19,2,0.273,2,0.049,2,1,2,35,2,,9,,9,20190112,2019.03210,1710
1035501314,2019-01-12T17:10Z,R/V Atlantic Explorer,31.651,-64.236,BATS Core,10355,13,CTD casts,14,2,100.4,2,24,2,,9,30,2,2,2,34,2,9,2,69,2,3,2,8,2,9,2,3,2,,9,32,2,195,2,14,2,0.214,2,0.058,2,1,2,20,2,,9,,9,20190112,2019.03210,1710
1035501316,2019-01-12T17:10Z,R/V Atlantic Explorer,31.651,-64.236,BATS Core,10355,13,CTD casts,16,2,120.6,2,3,2,,9,3,2,1,2,6,2,1,2,13,2,0,2,2,2,1,2,1,2,,9,7,2,2,2,2,2,0.019,2,0.019,2,0,2,2,2,,9,,9,20190112,2019.03210,1710
1035501319,2019-01-12T17:10Z,R/V Atlantic Explorer,31.651,-64.236,BATS Core,10355,13,CTD casts,19,2,159.0,2,0,2,,9,0,2,0,2,3,2,2,2,6,2,0,2,0,2,0,2,0,2,,9,0,2,7,2,0,2,0.000,2,0.010,2,0,2,0,2,,9,,9,20190112,2019.03210,1710
1035501322,2019-01-12T17:10Z,R/V Atlantic Explorer,31.651,-64.236,BATS Core,10355,13,CTD casts,22,2,199.9,2,0,2,,9,0,2,0,2,0,2,0,2,1,2,0,2,0,2,0,2,0,2,,9,0,2,0,2,0,2,0.000,2,0.000,2,0,2,0,2,,9,,9,20190112,2019.03210,1710
1035501324,2019-01-12T17:10Z,R/V Atlantic Explorer,31.651,-64.236,BATS Core,10355,13,CTD casts,24,2,252.1,2,0,2,,9,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,,9,0,2,0,2,0,2,0.000,2,0.000,2,0,2,0,2,,9,,9,20190112,2019.03210,1710
1035601401,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,1,2,4.1,2,20,2,,9,21,2,2,2,20,2,6,2,68,2,4,2,21,2,9,2,5,2,,9,16,2,174,2,13,2,0.244,2,0.000,2,2,2,51,2,,9,,9,20190218,2019.13373,1927
1035601403,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,3,2,9.9,2,20,2,,9,21,2,2,2,19,2,7,2,66,2,2,2,19,2,9,2,6,2,,9,16,2,173,2,15,2,0.234,2,0.000,2,2,2,55,2,,9,,9,20190218,2019.13373,1927
1035601405,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,5,2,20.4,2,21,2,,9,20,2,2,2,18,2,8,2,67,2,4,2,18,2,6,2,6,2,,9,21,2,171,2,16,2,0.253,2,0.000,2,2,2,58,2,,9,,9,20190218,2019.13373,1927
1035601407,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,7,2,40.2,2,37,2,,9,31,2,2,2,30,2,8,2,104,2,4,2,17,2,5,2,0,2,,9,23,2,221,2,17,2,0.331,2,0.000,2,1,2,53,2,,9,,9,20190218,2019.13373,1927
1035601409,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,9,2,60.1,2,52,2,,9,38,2,2,2,37,2,10,2,135,2,4,2,15,2,4,2,8,2,,9,37,2,276,2,19,2,0.263,2,0.078,2,0,2,43,2,,9,,9,20190218,2019.13373,1927
1035601411,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,11,2,80.8,2,45,2,,9,37,2,5,2,40,2,12,2,113,2,5,2,11,2,8,2,9,2,,9,46,2,248,2,21,2,0.351,2,0.000,2,1,2,31,2,,9,,9,20190218,2019.13373,1927
1035601413,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,13,2,100.7,2,12,2,,9,11,2,1,2,20,2,4,2,35,2,2,2,4,2,2,2,2,2,,9,12,2,63,2,6,2,0.078,2,0.039,2,1,2,9,2,,9,,9,20190218,2019.13373,1927
1035601415,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,15,2,120.0,2,8,2,,9,8,2,2,2,19,2,3,2,23,2,4,2,4,2,2,2,1,2,,9,10,2,46,2,5,2,0.049,2,0.029,2,1,2,9,2,,9,,9,20190218,2019.13373,1927
1035601417,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,17,2,139.7,2,7,2,,9,8,2,0,2,19,2,3,2,17,2,2,2,3,2,1,2,2,2,,9,8,2,28,2,3,2,0.029,2,0.029,2,1,2,3,2,,9,,9,20190218,2019.13373,1927
1035601419,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,19,2,161.9,2,2,2,,9,2,2,0,2,6,2,1,2,7,2,1,2,2,2,2,2,2,2,,9,5,2,8,2,2,2,0.010,2,0.019,2,1,2,1,2,,9,,9,20190218,2019.13373,1927
1035601421,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,21,2,202.7,2,1,2,,9,1,2,1,2,1,2,0,2,3,2,0,2,1,2,0,2,0,2,,9,4,2,3,2,0,2,0.000,2,0.010,2,0,2,0,2,,9,,9,20190218,2019.13373,1927
1035601423,2019-02-18T19:27Z,R/V Atlantic Explorer,31.612,-64.179,BATS Core,10356,14,CTD casts,23,2,255.3,2,0,2,,9,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,,9,0,2,0,2,0,2,0.000,2,0.000,2,0,2,0,2,,9,,9,20190218,2019.13373,1927
1035701104,2019-03-12T20:02Z,R/V Atlantic Explorer,31.665,-64.201,BATS Core,10357,11,CTD casts,4,2,11.5,2,24,2,,9,27,2,2,2,25,2,26,2,70,2,3,2,17,2,4,2,4,2,,9,19,2,185,2,12,2,0.273,2,0.000,2,1,2,33,2,,9,,9,20190312,2019.19407,2002
1035701105,2019-03-12T20:02Z,R/V Atlantic Explorer,31.665,-64.201,BATS Core,10357,11,CTD casts,5,2,20.7,2,24,2,,9,28,2,2,2,25,2,29,2,71,2,3,2,14,2,4,2,5,2,,9,14,2,190,2,11,2,0.292,2,0.000,2,0,2,30,2,,9,,9,20190312,2019.19407,2002
1035701107,2019-03-12T20:02Z,R/V Atlantic Explorer,31.665,-64.201,BATS Core,10357,11,CTD casts,7,2,41.8,2,29,2,,9,30,2,4,2,27,2,31,2,75,2,4,2,13,2,5,2,7,2,,9,16,2,196,2,12,2,0.312,2,0.000,2,1,2,32,2,,9,,9,20190312,2019.19407,2002
1035701109,2019-03-12T20:02Z,R/V Atlantic Explorer,31.665,-64.201,BATS Core,10357,11,CTD casts,9,2,61.2,2,34,2,,9,32,2,4,2,31,2,30,2,80,2,3,2,16,2,4,2,4,2,,9,18,2,206,2,12,2,0.302,2,0.000,2,1,2,27,2,,9,,9,20190312,2019.19407,2002
1035701111,2019-03-12T20:02Z,R/V Atlantic Explorer,31.665,-64.201,BATS Core,10357,11,CTD casts,11,2,80.0,2,38,2,,9,37,2,4,2,36,2,38,2,92,2,4,2,15,2,5,2,5,2,,9,20,2,224,2,15,2,0.244,2,0.058,2,1,2,28,2,,9,,9,20190312,2019.19407,2002
1035701113,2019-03-12T20:02Z,R/V Atlantic Explorer,31.665,-64.201,BATS Core,10357,11,CTD casts,13,2,102.3,2,45,2,,9,34,2,8,2,47,2,40,2,96,2,8,2,11,2,7,2,5,2,,9,46,2,260,2,14,2,0.380,2,0.000,2,2,2,22,2,,9,,9,20190312,2019.19407,2002
1035701115,2019-03-12T20:02Z,R/V Atlantic Explorer,31.665,-64.201,BATS Core,10357,11,CTD casts,15,2,121.7,2,19,2,,9,17,2,4,2,39,2,22,2,45,2,5,2,7,2,2,2,3,2,,9,27,2,114,2,7,2,0.127,2,0.097,2,1,2,8,2,,9,,9,20190312,2019.19407,2002
1035701117,2019-03-12T20:02Z,R/V Atlantic Explorer,31.665,-64.201,BATS Core,10357,11,CTD casts,17,2,141.2,2,6,2,,9,5,2,2,2,15,2,11,2,19,2,4,2,5,2,1,2,2,2,,9,9,2,39,2,3,2,,9,,9,0,2,1,2,,9,,9,20190312,2019.19407,2002
1035701119,2019-03-12T20:02Z,R/V Atlantic Explorer,31.665,-64.201,BATS Core,10357,11,CTD casts,19,2,159.1,2,4,2,,9,4,2,2,2,9,2,7,2,14,2,3,2,4,2,1,2,1,2,,9,8,2,27,2,3,2,0.000,2,0.049,2,1,2,3,2,,9,,9,20190312,2019.19407,2002
1035701121,2019-03-12T20:02Z,R/V Atlantic Explorer,31.665,-64.201,BATS Core,10357,11,CTD casts,21,2,202.3,2,2,2,,9,2,2,0,2,4,2,2,2,6,2,1,2,2,2,1,2,0,2,,9,3,2,8,2,0,2,0.010,2,0.019,2,0,2,2,2,,9,,9,20190312,2019.19407,2002
1035701123,2019-03-12T20:02Z,R/V Atlantic Explorer,31.665,-64.201,BATS Core,10357,11,CTD casts,23,2,252.2,2,0,2,,9,2,2,0,2,2,2,2,2,4,2,0,2,0,2,1,2,0,2,,9,0,2,4,2,0,2,0.000,2,0.019,2,0,2,0,2,,9,,9,20190312,2019.19407,2002
1035701223,2019-03-12T23:03Z,R/V Atlantic Explorer,31.665,-64.200,BATS Core,10357,12,CTD casts,23,2,4.6,2,19,2,,9,21,2,6,2,30,2,39,2,79,2,0,2,19,2,5,2,5,2,,9,14,2,171,2,14,2,0.292,2,0.000,2,1,2,35,2,,9,,9,20190312,2019.19441,2303
1035802002,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,2,2,4.1,2,4,2,,9,6,2,2,2,5,2,4,2,15,2,0,2,5,2,1,2,1,2,,9,5,2,51,2,5,2,0.039,2,0.019,2,0,2,19,2,,9,,9,20190411,2019.27580,1602
1035802004,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,4,2,10.1,2,7,2,,9,6,2,1,2,5,2,3,2,14,2,1,2,7,2,0,2,1,2,,9,0,2,43,2,3,2,0.039,2,0.010,2,1,2,17,2,,9,,9,20190411,2019.27580,1602
1035802006,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,6,2,20.8,2,3,2,,9,5,2,2,2,5,2,3,2,14,2,1,2,4,2,0,2,1,2,,9,4,2,43,2,4,2,0.039,2,0.010,2,0,2,14,2,,9,,9,20190411,2019.27580,1602
1035802008,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,8,2,40.5,2,6,2,,9,7,2,2,2,7,2,4,2,17,2,2,2,4,2,0,2,1,2,,9,8,2,51,2,4,2,0.049,2,0.019,2,1,2,14,2,,9,,9,20190411,2019.27580,1602
1035802010,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,10,2,60.6,2,10,2,,9,11,2,3,2,11,2,4,2,32,2,2,2,6,2,0,2,2,2,,9,10,2,90,2,7,2,0.088,2,0.029,2,1,2,26,2,,9,,9,20190411,2019.27580,1602
1035802012,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,12,2,80.6,2,52,2,,9,33,2,3,2,33,2,5,2,135,2,3,2,15,2,1,2,6,2,,9,44,2,292,2,21,2,0.292,2,0.097,2,0,2,48,2,,9,,9,20190411,2019.27580,1602
1035802013,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,13,2,99.8,2,63,2,,9,38,2,3,2,76,2,10,2,109,2,2,2,13,2,0,2,9,2,,9,111,2,344,2,33,2,0.166,2,0.244,2,0,2,38,2,,9,,9,20190411,2019.27580,1602
1035802016,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,16,2,120.2,2,23,2,,9,16,2,2,2,38,2,7,2,35,2,1,2,5,2,0,2,2,2,,9,31,2,123,2,8,2,0.068,2,0.088,2,0,2,9,2,,9,,9,20190411,2019.27580,1602
1035802018,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,18,2,139.5,2,17,2,,9,11,2,2,2,24,2,6,2,26,2,2,2,3,2,0,2,2,2,,9,19,2,91,2,6,2,0.088,2,0.049,2,1,2,8,2,,9,,9,20190411,2019.27580,1602
1035802020,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,20,2,159.8,2,7,2,,9,5,2,1,2,10,2,3,2,13,2,2,2,2,2,0,2,1,2,,9,6,2,31,2,2,2,0.029,2,0.029,2,0,2,3,2,,9,,9,20190411,2019.27580,1602
1035802022,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,22,2,201.1,2,5,2,,9,1,2,0,2,2,2,1,2,7,2,0,2,2,2,0,2,0,2,,9,0,2,8,2,1,2,0.010,2,0.010,2,0,2,0,2,,9,,9,20190411,2019.27580,1602
1035802024,2019-04-11T16:02Z,R/V Atlantic Explorer,31.651,-64.250,BATS Core,10358,20,CTD casts,24,2,251.7,2,2,2,,9,0,2,0,2,0,2,0,2,1,2,0,2,1,2,0,2,0,2,,9,0,2,1,2,0,2,0.000,2,0.000,2,0,2,0,2,,9,,9,20190411,2019.27580,1602
2035800502,2019-04-22T16:32Z,R/V Atlantic Explorer,31.688,-64.197,BATS Bloom A,20358,5,CTD casts,2,2,3.0,2,4,2,,9,3,2,1,2,4,2,2,2,11,2,1,2,6,2,1,2,1,2,,9,3,2,43,2,4,2,0.039,2,0.010,2,0,2,17,2,,9,,9,20190422,2019.30600,1632
2035800504,2019-04-22T16:32Z,R/V Atlantic Explorer,31.688,-64.197,BATS Bloom A,20358,5,CTD casts,4,2,10.0,2,5,2,,9,4,2,2,2,4,2,3,2,12,2,2,2,6,2,1,2,1,2,,9,4,2,42,2,3,2,0.039,2,0.010,2,1,2,17,2,,9,,9,20190422,2019.30600,1632
2035800506,2019-04-22T16:32Z,R/V Atlantic Explorer,31.688,-64.197,BATS Bloom A,20358,5,CTD casts,6,2,20.8,2,4,2,,9,4,2,1,2,3,2,3,2,11,2,1,2,1,2,1,2,1,2,,9,6,2,43,2,4,2,0.039,2,0.010,2,0,2,16,2,,9,,9,20190422,2019.30600,1632
